authorUrl,photoUrl,name,authorTitle,since,company,bioFull,xUrl,xHandle,linkedinUrl,linkedinID,themeTitle,themeDesc,themeReviews,numAnalysis,numInvGroupResearch,numBlogPosts,numComments,numLikes,numFollowers,numFollowing,scrapedDate
https://seekingalpha.com/author/elephant-analytics,https://static3.seekingalpha.com/images/users_profile/004/579/591/extra_large_pic.png,Elephant Analytics,Investing Group Leader,Seeking Alpha Analyst since 2013,,"Aaron Chow, aka Elephant Analytics has 15+ years of analytical experience and is a top rated analyst on TipRanks. Aaron previously co-founded a mobile gaming company (Absolute Games) that was acquired by PENN Entertainment. He used his analytical and modeling skills to design the in-game economic models for two mobile apps with over 30 million in combined installs. He is the author of the investing group Distressed Value Investing, which focuses on both value opportunities and distressed plays, with a significant focus on the energy sector. Learn more>>",https://twitter.com/aaronmchow,aaronmchow,http://www.linkedin.com/in/aaron-chow-18a972/,aaron-chow-18a972,Distressed Value Investing,Unique insight into distressed opportunities to target outsized returns.,4.0,2.18K,548,2,3.58K,961,11.26K,34,2024-10-31
https://seekingalpha.com/author/galzus-research,https://static.seekingalpha.com/images/users_profile/055/330/420/extra_large_pic.png,Galzus Research,,Seeking Alpha Analyst since 2021,,"I have my PhD in biochemistry and have worked for years analyzing clinical trials and biotech companies. It is my passion to educate everyone possible on the science behind the businesses that we invest in, and it's my mission to help you do your due diligence and not get burned by the pitfalls of investing in this space.",None,None,None,None,,,,189,,,409,25,1.6K,,2024-10-31
https://seekingalpha.com/author/e-roudasev,https://static1.seekingalpha.com/images/users_profile/055/005/737/extra_large_pic.png,E. Roudasev,,Seeking Alpha Analyst since 2022,,"I am working in the financial sector. My areas of interest are technology, biotech, pharmaceutical companies, banks and a bit of shipping when an actionable trade passes on my radar. ",None,None,None,None,,,,62,,,488,273,2.13K,8,2024-10-31
https://seekingalpha.com/author/cashflow-hunter,https://static3.seekingalpha.com/images/users_profile/001/379/791/extra_large_pic.png,CashFlow Hunter,Investing Group Leader,Seeking Alpha Analyst since 2014,,"Cashfow Hunter has over 25 years of experience in the markets, with nearly 20 of them as a hedge fund portfolio manager. His experience investing in debt and equity markets gives him unique insights into markets. He successfully predicted the implosion of Silicon Valley Bank. He has degrees from Wharton and MIT.He leads the investing group Catalyst Hedge Investing, in which he shares his best long and short ideas. He looks for investment ideas with asymmetric risk/reward and a clear catalyst. Learn More. ",None,None,None,None,Catalyst Hedge Investing,Catalyst driven short and long investments directly from hedge funds. ,4.0,280,190,8,2K,153,10.58K,23,2024-10-31
https://seekingalpha.com/author/bay-area-ideas,https://static2.seekingalpha.com/images/users_profile/057/947/294/extra_large_pic.png,Bay Area Ideas,,Seeking Alpha Analyst since 2023,,"I'm a technically-oriented Canadian investor with a focus on U.S. markets, particularly in tech and financials. I graduated with a Bachelor of Commerce Degree with Distinction, with a major in Finance. I'm also a proud lifetime member of the Beta Gamma Sigma International Business Honour Society.",None,None,None,None,,,,28,,,116,42,527,,2024-10-31
https://seekingalpha.com/author/max-greve,https://static1.seekingalpha.com/images/users_profile/008/516/601/extra_large_pic.png,Max Greve,,Seeking Alpha Analyst since 2015,,"Max Greve is a graduate of Northwestern University with a quadruple major in History, Economics, Political Science, and International Studies. Max is a full-time writer and in addition to stock market trends also writes articles on government, current events, macroeconomic trends, and last but not least, the ongoing inefficiencies of professional sports.",http://twitter.com/maxgreve,maxgreve,None,None,,,,325,,1,1.3K,,3.46K,4,2024-10-31
https://seekingalpha.com/author/richard-durant,https://static1.seekingalpha.com/images/users_profile/050/485/001/extra_large_pic.png,Richard Durant,,Seeking Alpha Analyst since 2019,Narweena,"Richard Durant is the leader of Narweena, an asset manager focused on finding market dislocations that are the result of a poor understanding of a businesses long-term prospects. Narweena believes that excess risk adjusted returns can be achieved by identifying businesses with secular growth opportunities in markets with barriers to entry. Narweena’s research process is focused on company and industry fundamentals with the goal of uncovering unique insights. Narweena has a high risk appetite and a long-term horizon, in pursuit of stocks that are deeply undervalued. Coverage tilts towards smaller cap stocks and markets where competitive advantages are not obvious.Investments are driven by a belief that an aging population with low population growth and stagnating productivity growth will create a different opportunity set to what has worked in the past. Many industries are likely to face stagnation or secular decline, which counter-intuitively may improve business performance if competition decreases. Conversely, other businesses are likely to face rising costs and diseconomies of scale. In addition, economies are becoming increasingly dominated by asset light businesses, and the need for infrastructure investments is declining over time. As a result, a large pool of capital is chasing a limited set of investment opportunities, which is driving up asset prices and compressing risk premia over time.Durant has undergraduate degrees in engineering and finance from the University of Adelaide (Honors) and an MBA from Nanyang Technological University (Dean’s Honors List). He has also passed the CFA exams.",None,None,None,None,,,,619,,,4,,7.99K,9,2024-10-31
https://seekingalpha.com/author/tom-lloyd,https://static.seekingalpha.com/images/users_profile/000/250/072/extra_large_pic.png,Tom Lloyd,Investing Group Leader,Seeking Alpha Analyst since 2011,Stocksindemand.com,"Tom Lloyd holds an MBA in Accounting from St. John's University, where he also taught courses on stock market mechanics. Prior to his time as an educator, Tom served as a Wall Street professional, marketing fundamental, quant, and technical research to professional portfolio managers. He is also the author of the book ""Successful Stock Signals for Traders and Portfolio Managers.”
Tom leads the investing group Daily Index Beaters where he strives to help his group beat the indexes by sharing a range of reports focused on what smart money and insiders are trading. His Stocks In Demand signal combines both fundamental and technical analysis to help inform both short-term trade and long-term investment ideas. Learn more.",None,None,None,None,Daily Index Beaters,Every day we look for index beaters for investing and trading.,2.0,216,1.96K,34,1.01K,45,9.74K,584,2024-10-31
https://seekingalpha.com/author/myriam-alvarez,https://static.seekingalpha.com/images/users_profile/059/327/344/extra_large_pic.png,Myriam Alvarez,,Seeking Alpha Analyst since 2023,Universidad Escuela Politecnica Nacional,"My name is Myriam Hernandez Alvarez. I received the Electronics and Telecommunication Engineering degree from the Escuela Politecnica Nacional, Quito, Ecuador, the M.Sc. degree in computer science from Ohio University, Athens, OH, USA, a graduate degree in Business Management from Universidad Andina Simon Bolivar, Quito, Ecuador, and the Ph.D. degree in computer applications from the University of Alicante, Spain.Disclosure: I collaborate professionally with Edgar Torres H, who is also an author on Seeking Alpha. Our analyses are conducted independently, and we adhere to Seeking Alpha's Shared Association Guidelines.",None,None,https://www.linkedin.com/feed/?trk=homepage-basic_sign-in-submit,,,,,192,,,84,122,1.82K,4,2024-10-31
https://seekingalpha.com/author/lawrence-fuller,https://static1.seekingalpha.com/images/users_profile/007/375/661/extra_large_pic.png,Lawrence Fuller,Investing Group Leader,Seeking Alpha Analyst since 2013,"Fuller Asset Management, LLC","Lawrence Fuller has been managing portfolios for individual investors for 30 years, starting his career at Merrill Lynch in 1993 and working in the same capacity with several other Wall Street firms before realizing his long-term goal of complete independence when he founded Fuller Asset Management. He also manages the Focused Growth portfolio on the new fintech platform called Dub, which is the first copy-trading platform approved by securities regulators in the US, allowing retail investors to copy the portfolio and ongoing trades of the manager they choose automatically. You can also find him on Substack and lawrencefuller.substack.com.He is the leader of the investing group The Portfolio Architect, which focuses on an overall economic and market outlook that complements an all-weather investment strategy designed to produce consistent risk-adjusted market returns. Features include: Portfolio construction guidance, access to an “All-Weather” model portfolio and a dividend and options income portfolio, a daily brief summarizing current events, a week ahead newsletter, technical and fundamental reports, trade alerts, and 24/7 chat. Learn More.",https://twitter.com/lawrencerfuller,lawrencerfuller,https://www.linkedin.com/in/lawrence-fuller-bb52155,lawrence-fuller-bb52155,The Portfolio Architect,"A foundation, framework and discipline for optimizing portfolio performance",11.0,1.08K,1.22K,7,8.4K,484,18.94K,40,2024-10-31
https://seekingalpha.com/author/yiannis-zourmpanos,https://static2.seekingalpha.com/images/users_profile/049/853/134/extra_large_pic.png,Yiannis Zourmpanos,,Seeking Alpha Analyst since 2021,Yiazou Galaxy Ventures Ltd,"Yiannis Zourmpanos, founder of Yiazou IQ, an AI-driven stock research platform providing all-in-one stock reports. Experience: Previously worked at Deloitte and KPMG in external/internal auditing and consulting. Education: Chartered Certified Accountant, Fellow Member of ACCA Global, with BSc and MSc degrees from U.K. business schools. Investment Style: We focus on GARP/Value stocks—high-quality, reasonably priced businesses with strong moats and significant growth potential. We prioritize fundamentals and seek stocks trading at a discount to intrinsic value, with a clear margin of safety. Our long-term approach (5-7 years) aims for wealth accumulation through compounding while emphasizing downside protection and sometimes taking contrarian views during market uncertainties.",https://twitter.com/yianisz,yianisz,https://www.linkedin.com/in/yiannis-zourmpanos-a714a8251/,yiannis-zourmpanos-a714a8251,,,,291,,1,341,275,7.17K,11,2024-10-31
https://seekingalpha.com/author/livy-investment-research,https://static1.seekingalpha.com/images/users_profile/053/884/093/extra_large_pic.png,Livy Investment Research,,Seeking Alpha Analyst since 2021,,Livy Investment Research is a technology sector research analyst providing long investment ideas by uncovering hidden value ahead of the tech innovation curve.,https://www.twitter.com/LivyResearch,LivyResearch,None,None,,,,488,,,888,570,9.86K,,2024-10-31
https://seekingalpha.com/author/cavenagh-research,https://static3.seekingalpha.com/images/users_profile/056/454/519/extra_large_pic.png,Cavenagh Research,,Seeking Alpha Analyst since 2022,,"Experience as an investment analyst for a major BB-Bank, as well as private equity consultant for MBB. Currently working towards the CFA charter, having completed I&II. Passion for risk-assets (Growth, Contrarian, Emerging Market) ex-colleague and close friend of Investor Express",None,None,None,None,,,,630,,,556,678,8.72K,3,2024-10-31
https://seekingalpha.com/author/james-picerno,https://static1.seekingalpha.com/images/users_profile/000/463/741/extra_large_pic.png,James Picerno,,Seeking Alpha Analyst since 2007,,"James Picerno is a financial journalist who has been writing about finance and investment theory for more than twenty years. He writes for trade magazines read by financial professionals and financial advisers. Over the years, he’s written for the Wall Street Journal, Barron’s, Bloomberg Markets, Mutual Funds, Modern Maturity, Investment Advisor, Reuters, and his popular finance blog, The CapitalSpectator. 
Visit: The Capital Spectator (www.capitalspectator.com)",None,None,None,None,,,,4.14K,,,,,6.59K,1,2024-10-31
https://seekingalpha.com/author/the-city-stock-picker,https://static3.seekingalpha.com/images/users_profile/059/021/779/extra_large_pic.png,The City Stock Picker,,Seeking Alpha Analyst since 2024,,"The City Stock PickerAs a seasoned investor with a rich educational background in Business, Finance, and Accounting from a prestigious UK university, I bring a holistic and in-depth understanding of the financial markets. My journey in the investment world is rooted in the practical experience of creating and scaling a successful consumer products business. This endeavour has endowed me with a practical grasp of financial statements, going beyond mere numbers to understand the intricate story they tell about a company's health, potential, and the criticality of elements like branding and management. My tenure as an equity analyst in the Technology, Media, and Telecommunications (TMT) sectors has been marked by a consistent track record of success, managing both my own and clients' portfolios to achieve an impressive annual return of over 20% per year. This experience has not only honed my analytical skills but also deepened my understanding of market dynamics and investment strategies. In the realm of structured finance, particularly in securitisation, I have specialized in collateralised debt obligations and project finance. My focus on esoteric structures within this domain has further sharpened my analytical acumen, particularly in risk identification and mitigation. These experiences have been pivotal in cultivating a comprehensive skill set that enables a nuanced approach to investment analysis. Currently, I am dedicated to managing my own investment portfolio, leveraging my extensive experience and insights to identify and capitalize on lucrative opportunities. I am passionate about sharing my analyses and investment strategies on Seeking Alpha, aiming to contribute valuable perspectives to the investment community.",None,None,None,None,,,,6,,,7,4,21,1,2024-10-31
https://seekingalpha.com/author/vinay-utham-cfa,https://static2.seekingalpha.com/images/users_profile/048/460/862/extra_large_pic.png,"Vinay Utham, CFA",,Seeking Alpha Analyst since 2021,"Brunel Business School, Brunel University London","Associate Professor in Finance and Corporate Governance at Brunel University London. I am also a CFA charterholder. In addition, I hold a PhD in Finance from University of Durham, U.K. I have six years of investing experience in the Indian and US equities with a medium to long-term horizon. I also actively research on Behavioural Finance, Corporate Governance, Activist Hedge Funds, Cryptocurrencies and M&A and have published in top-ranked peer-reviewed journals. I also currently produce and host a weekly investing podcast, titled The Stock Doctor.'",https://twitter.com/uthamvinay,uthamvinay,https://www.linkedin.com/in/vinayutham/,vinayutham,,,,83,,5,137,272,729,10,2024-10-31
https://seekingalpha.com/author/oliver-rodzianko,https://static3.seekingalpha.com/images/users_profile/058/583/751/extra_large_pic.png,Oliver Rodzianko,,Seeking Alpha Analyst since 2023,,"Oliver Rodzianko is an investment analyst specializing in the technology sector, with a focus on artificial intelligence, semiconductors, software, and renewable energy. He has earned a strong reputation on Seeking Alpha, where he is frequently featured in the platform’s ""Must Reads."" His work is also syndicated by GuruFocus to Forbes, expanding his visibility in the financial community. Oliver also occasionally writes for TipRanks, where he delivers deep, high-quality analysis for advanced readers. His research expertise combines traditional fundamental analysis with advanced proprietary data tools, with an investment philosophy rooted in value and growth-at-a-reasonable-price strategies. Increasingly, he focuses on small-cap and micro-cap companies. Oliver manages a private investment portfolio, prioritizing high-quality, undervalued businesses with sustainable growth potential and ethical business practices.",None,None,https://www.linkedin.com/in/oliver-rodzianko-b13ba3216/,oliver-rodzianko-b13ba3216,,,,220,,,445,385,2.1K,45,2024-10-31
https://seekingalpha.com/author/value-voyager,https://static3.seekingalpha.com/images/users_profile/053/289/463/extra_large_pic.png,Value Voyager,,Seeking Alpha Analyst since 2022,,"I am a finance enthusiast with a keen interest in value investing. Since 2022, I have been sharing my insights on Seeking Alpha, focusing on easy-to-understand businesses that present opportunities, especially those that are currently out of favour.Wishing everyone the best in their investing journey!",None,None,None,None,,,,33,,,75,71,250,10,2024-10-31
https://seekingalpha.com/author/the-value-investor,https://static1.seekingalpha.com/images/users_profile/001/057/833/extra_large_pic.png,The Value Investor,Investing Group Leader,Seeking Alpha Analyst since 2011,,"The Value Investor has a Master of Science with specialization in financial markets and a decade of experience tracking companies via catalytic company events.
As the leader of the investing group Value In Corporate Events they provide members with opportunities to capitalize on IPOs, mergers & acquisitions, earnings reports and changes in corporate capital allocation. Coverage includes 10 major events a month with an eye towards finding the best opportunities. Learn more.",None,None,None,None,Value In Corporate Events,"Finding value that gets unlocked in M&A, IPOs and other corporate events",,5.89K,410,10,4.4K,151,26.35K,26,2024-10-31
https://seekingalpha.com/author/josh-arnold,https://static3.seekingalpha.com/images/users_profile/005/847/171/extra_large_pic.png,Josh Arnold,Investing Group Leader,Seeking Alpha Analyst since 2012,,"Josh Arnold has been covering financial markets for a decade, utilizing a combination of technical and fundamental analysis to identify potential winners early on in their growth cycles. Josh's focus is mainly on growth stocks. His goal is efficient and profitable use of capital, which overly rigid buy-and-hold strategies do not allow. 
Josh is the leader of the investing group Timely Trader where he focuses on limiting risk and maximizing potential reward. Features of Timely Trader include: real-time alerts, a model portfolio, technical charts, sentiment indicators, and sector analysis to find the best trading opportunities. Learn more.",None,None,None,None,Timely Trader,Maximize your gains through live trading with alerts ahead of market trends,3.0,3.46K,744,1,2.53K,287,24K,32,2024-10-31
https://seekingalpha.com/author/john-m-mason,https://static1.seekingalpha.com/images/users_profile/000/219/293/extra_large_pic.png,John M. Mason,,Seeking Alpha Analyst since 2008,,"John M. Mason writes on current monetary and financial events. He is the founder and CEO of New Finance, LLC. Dr. Mason has been President and CEO of two publicly traded financial institutions and the executive vice president and CFO of a third. He has also served as a special assistant to the secretary of the Department of Housing and Urban Development in Washington, D. C. and as a senior economist within the Federal Reserve System. He formerly was on the faculty of the Finance Department, Wharton School, the University of Pennsylvania and was a professor at Penn State University and taught in both the Management Division and the Engineering Division. Dr. Mason has served on the boards of venture capital funds and other private equity funds. He has worked with young entrepreneurs, especially within the urban environment, starting or running companies primarily connected with Information Technology. ",None,None,None,None,,,,3.56K,,14,281,105,17.45K,17,2024-10-31
https://seekingalpha.com/author/steven-fiorillo,https://static3.seekingalpha.com/images/users_profile/012/629/971/extra_large_pic.png,Steven Fiorillo,,Seeking Alpha Analyst since 2018,,I am focused on growth and dividend income. My personal strategy revolves around setting myself up for an easy retirement by creating a portfolio which focuses on compounding dividend income and growth. Dividends are an intricate part of my strategy as I have structured my portfolio to have monthly dividend income which grows through dividend reinvestment and yearly increases. Feel free to reach out to me on Seeking Alpha,https://twitter.com/DividendStreams,DividendStreams,None,None,,,,1.06K,,1,11.07K,820,33.76K,10,2024-10-31
https://seekingalpha.com/author/the-asian-investor,https://static.seekingalpha.com/images/users_profile/053/926/820/extra_large_pic.png,The Asian Investor,,Seeking Alpha Analyst since 2021,,"I look for high-risk, high-reward situations. Five largest portfolio holdings: Bitcoin, SoFi, Alibaba, PayPal, Western Alliance. Early buyer of cryptocurrencies. I live in Thailand :)",None,None,None,None,,,,1.34K,,2,12.34K,19.91K,26.54K,,2024-10-31
https://seekingalpha.com/author/noah-s-arc-capital-management,https://static1.seekingalpha.com/images/users_profile/058/772/689/extra_large_pic.png,Noah's Arc Capital Management,,Seeking Alpha Analyst since 2023,Noah's Arc Capital Management LLC,"This account is managed by Noah's Arc Capital Management. Our goal is provide Wall Street level insights to main street investors. Our research focus is mainly on 20th century stocks (old economy) undergoing a 21st century transformation, but occasionally we'll write on companies that help transform 20th century firms as well. We look for innovations in a business model that will cause a stock to change dramatically. Associated with SA contributors Thomas Potter and Elijah Buell. ",https://twitter.com/ncox_78,ncox_78,https://www.linkedin.com/company/noahs-arc/,noahs-arc,,,,231,,,462,168,3.16K,5,2024-10-31
https://seekingalpha.com/author/jussi-askola-cfa,https://static.seekingalpha.com/images/users_profile/047/644/028/extra_large_pic.png,"Jussi Askola, CFA",Investing Group Leader,Seeking Alpha Analyst since 2016,Leonberg Capital - High Yield Landlord,"Jussi Askola is the President of Leonberg Capital, a value-oriented investment boutique that consults hedge funds, family offices, and private equity firms on REIT investing. He has authored award-winning academic papers on REIT investing, has passed all three CFA exams, and has built relationships with many top REIT executives.
 
He is the leader of the investing group High Yield Landlord, where he shares his real-money REIT portfolio and transactions in real-time. Features of the group include: three portfolios (core, retirement, international), buy/sell alerts, and a chat room with direct access to Jussi and his team of analysts to ask questions. Learn more.",https://twitter.com/askjussi,askjussi,https://www.linkedin.com/in/jussiaskola/,jussiaskola,High Yield Landlord,Become a “Passive Landlord” with our 8% Yielding Real Estate Portfolio.,565.0,1.39K,1.2K,36,32.7K,5.48K,65.92K,162,2024-10-31
https://seekingalpha.com/author/star-investments,https://static.seekingalpha.com/images/users_profile/047/657/052/extra_large_pic.png,Star Investments,,Seeking Alpha Analyst since 2020,,"I have been a Merchant Seaman that has traveled the world for over 30 years. Within the last 15 years, I developed a very intense interest in investing. I learned a lot of what I know about investing from The MF. Also because I have a engineering background, I often tend to gravitate to Tech stocks",None,None,None,None,,,,236,,1,573,638,5.25K,59,2024-10-31
https://seekingalpha.com/author/michael-del-monte,https://static.seekingalpha.com/images/users_profile/016/009/792/extra_large_pic.png,Michael Del Monte,,Seeking Alpha Analyst since 2023,ThePeachPit,"Michael Del Monte is a buy-side equity analyst with over 5 years of industry experience. Prior to working in the investment management industry, Michael spent over a decade in professional services working in industries that range from O&G, OFS, Midstream, Industrials, Information Technology, EPC Services, and consumer discretionary.Michael takes a macro-value-oriented approach to investment analysis and prides himself in being able to make investment recommendations based on cross-industry analysis.",None,None,None,None,,,,255,,,346,133,3.52K,25,2024-10-31
https://seekingalpha.com/author/the-dividend-collectuh,https://static3.seekingalpha.com/images/users_profile/054/869/375/extra_large_pic.png,The Dividend Collectuh,Investing Group,Seeking Alpha Analyst since 2023,iREIT+HOYA Capital,"Contributing analyst to the  iREIT+Hoya Capital  investment group. The Dividend Collectuh is not a registered investment professional nor financial advisor and these articles should not be taken as financial advice. This is for educational purposes only and I encourage everyone to do their own due diligence. I'm a Navy veteran who enjoys dividend investing in quality blue-chip stocks, BDC's, and REITs. I am a buy-and-hold investor who prefers quality over quantity and plans to supplement his retirement income and live off dividends in the next 5-7 years. I aspire to reach and help the hard working, lower and middle class workers build investment portfolios of high quality, dividend-paying companies. I also hope to give investors a new perspective to help them reach financial independence.",None,None,None,None,iREIT®+HOYA Capital,Enrich Your Retirement with Safe and Reliable REIT Income,456.0,353,8.19K,,7.65K,9.28K,5.3K,53,2024-10-31
https://seekingalpha.com/author/sa-article-competitions,https://static1.seekingalpha.com/images/users_profile/061/024/385/extra_large_pic.png,SA Article Competitions,,Seeking Alpha Analyst since 2022,,"The Seeking Alpha Editorial Team frequently runs Article Competitions on a variety of investment-related topics such as: Best Value Idea, Top International Pick, Best Contrarian Idea, Top Stock With A Catalyst, S&P 500 Market Prediction among many other fun and exciting topics.These competitions not only provide unique actionable investment ideas that SA subscribers can't get anywhere else, but provide great prizes for all analysts whose articles are selected as a winner. For any questions about current competitions, please contact the Analyst Success team at: analysts@seekingalpha.comCompetitions are open to anyone that wants to share their best ideas. If you would like to participate and are not already a contributing analyst, please see the Become A Seeking Alpha Contributing Analyst page or email the Analyst Success team at: analysts@seekingalpha.com",None,None,None,None,,,,45,,,,,65,,2024-10-31
https://seekingalpha.com/author/taylor-dart,https://static2.seekingalpha.com/images/users_profile/045/984/866/extra_large_pic.png,Taylor Dart,Investing Group Leader,Seeking Alpha Analyst since 2016,,"Taylor Dart is an individual investor with over 16 years of trading experience, with his primary focus being precious metals developers, producers and royalty/streaming companies. Taylor leads Alluvial Gold Research, where he shares research on precious metals stocks as well as his current portfolio. - Disclosure: I am not a financial advisor. All articles are my opinion - they are not suggestions to buy or sell any securities. Perform your own due diligence and consult a financial professional before trading or investing. ",None,None,None,None,Alluvial Gold Research,In-depth coverage of the precious metals sector,21.0,2.52K,,,17.55K,6.89K,29.3K,1,2024-10-31
https://seekingalpha.com/author/cestrian-capital-research,https://static1.seekingalpha.com/images/users_profile/040/844/025/extra_large_pic.png,Cestrian Capital Research,Investing Group Leader,Seeking Alpha Analyst since 2017,"Cestrian Capital Research, Inc","Cestrian Capital Research, Inc. is an independent, SEC-regulated investment research business led by CEO Alex King. Alex is a professional investor with 3 decades of experience. Cestrian specializes in covering growth stocks, index ETFs and index options, long-run investing, swing trading and risk management via hedging. Alex runs the investing group Growth Investor Pro. Features of the full service include: , real-time trade alerts in covered stocks or ETFs, a vibrant and welcome community chatroom, access to all covered stock ratings and charts, as well as access to Alex and his team for questions. Learn More.",https://twitter.com/CestrianInc,CestrianInc,None,None,Growth Investor Pro,"Full service, pro-grade research.  Tech-focused, index and sector ETFs too.",66.0,450,1.9K,245,4.76K,1.79K,16.19K,15,2024-10-31
https://seekingalpha.com/author/ahan-vashi,https://static1.seekingalpha.com/images/users_profile/051/572/009/extra_large_pic.png,Ahan Vashi,Investing Group Leader,Seeking Alpha Analyst since 2021,The Quantamental Investment Group LLC,"""We're in an asset bubble, and TQI can help you navigate it profitably""I am Ahan Vashi, a seasoned investor with professional background in equity research, private equity, and software engineering. I currently serve as the Chief Financial Engineer at The Quantamental Investor, a community pursuing financial freedom through bold, active investing with proactive risk management. TQI was established in July 2022 with a singular mission to make investing simple, fun, and profitable for all investors. In alignment with this mission, we publish premium equity research reports on Seeking Alpha - research library - performance tracker. However, there's a lot more on offer within our investing group - features include highly-concentrated, risk-optimized model portfolios that meet investor needs across different stages of the investor lifecycle, access to proprietary software tools, and group chats. Learn moreIn addition to our work on SeekingAlpha, we publish best-in-class investing tidbits and research insights at TQI Tidbits [free newsletter], Twitter, and LinkedIn. Follow for more investing content.",https://twitter.com/TQInvestor,TQInvestor,http://www.linkedin.com/in/ahanvashi,ahanvashi,The Quantamental Investor,"Investing Made Simple, Fun, And Profitable",12.0,325,,4,1.64K,891,8.84K,34,2024-10-31
https://seekingalpha.com/author/mike-fay,https://static1.seekingalpha.com/images/users_profile/050/832/021/extra_large_pic.png,Mike Fay,,Seeking Alpha Analyst since 2019,,"Former media research analyst. Main coverage areas are crypto, BTC miners, metal, and media equities. Outside of Seeking Alpha, I write the Heretic Speculator newsletter where I share additional thoughts on finance with more of a social backdrop.",https://twitter.com/faybomb,faybomb,None,None,,,,382,,,554,363,4.71K,31,2024-10-31
https://seekingalpha.com/author/philipp-brohl,https://static1.seekingalpha.com/images/users_profile/061/007/453/extra_large_pic.png,Philipp Brohl,,Seeking Alpha Analyst since 2024,,"Philipp is a seasoned value investor with nearly 20 years of experience in the field. He takes a global approach to investment opportunities, seeking out undervalued companies that offer a significant margin of safety, leading to attractive dividend yields and returns. While he does not limit his investments to specific sectors or countries, he focuses only on companies he thoroughly understands and can reasonably assess for future growth potential. Philipp is particularly enthusiastic when he identifies a company with a solid earnings track record trading at less than 8x free cash flow, which inspired his username: 8xfreecash.",None,None,None,None,,,,8,,,110,47,76,6,2024-10-31
https://seekingalpha.com/author/multiplo-invest,https://static1.seekingalpha.com/images/users_profile/059/387/725/extra_large_pic.png,Multiplo Invest,,Seeking Alpha Analyst since 2024,Multiplo Invest,More than 5 years of experience in equity analysis in LatAm. We provide our clients with in-depth research and insights to help them make informed investment decisions. ,None,None,None,None,,,,99,,,271,289,502,7,2024-10-31
https://seekingalpha.com/author/biologics,https://static2.seekingalpha.com/images/users_profile/048/523/746/extra_large_pic.png,Biologics,Investing Group Leader,Seeking Alpha Analyst since 2018,,"Biologics is a full-time healthcare investor who developed a passion for biotech and life saving therapies after working in the medical field for years. His trade focus is around innovative companies developing breakthrough therapies and/or pharmaceuticals with catalysts for potential acquisitions. 
He is the leader of the investing group Compounding Healthcare. Features of the group include: Several model healthcare portfolios, a weekly newsletter, a daily watchlist, and chat for dialogue and questions. Learn more.",None,None,None,None,Compounding Healthcare,Diagnosing the market to compound capital in the healthcare sector.,4.0,532,266,,2.21K,1.59K,9.04K,17,2024-10-31
https://seekingalpha.com/author/rida-morwa,https://static.seekingalpha.com/images/users_profile/000/016/392/extra_large_pic.png,Rida Morwa,Investing Group Leader,Seeking Alpha Analyst since 2015,Aiko Capital Ltd- High Dividend Opportunities,"Rida Morwa is a former investment and commercial Banker, with over 35 years of experience. He has been advising individual and institutional clients on high-yield investment strategies since 1991. Rida Morwa leads the Investing Group High Dividend Opportunities  where he teams up with some of Seeking Alpha's top income investing analysts. The service focuses on sustainable income through a variety of high yield investments with a targeted safe +9% yield. Features include: model portfolio with buy/sell alerts, preferred and baby bond portfolios for more conservative investors, vibrant and active chat with access to the service’s leaders, dividend and portfolio trackers, and regular market updates. The service philosophy focuses on community, education, and the belief that nobody should invest alone. Learn More.",https://twitter.com/HighDividends,HighDividends,None,None,High Dividend Opportunities,"The #1 Service for Income Investors and Retirees, +9% dividend yield.",746.0,2.21K,,373,38.05K,2.89K,117.6K,81,2024-10-31
https://seekingalpha.com/author/marc-chandler,https://static1.seekingalpha.com/images/users_profile/000/272/333/extra_large_pic.png,Marc Chandler,,Seeking Alpha Analyst since 2008,Bannockburn Global Forex,"Marc Chandler has been covering the global capital markets in one fashion or another for 25 years, working at economic consulting firms and global investment banks. A prolific writer and speaker he appears regularly on CNBC and has spoken for the Foreign Policy Association. In addition to being quoted in the financial press daily, Chandler has been published in the Financial Times, Foreign Affairs, and the Washington Post. In 2009 Chandler was named a Business Visionary by Forbes. Marc's commentary can be found at his blog (www.marctomarket.com) and twitter www.twitter.com/marcmakingsense",None,None,None,None,,,,6.96K,,2,3.28K,124,16.71K,,2024-10-31
